Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,18-45-06,0.17464495,0.0064913034,0.17843962,235.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.19175339,-0.005797267,0.1659956,235.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.19175339,-0.005797267,0.1659956,235.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.19175339,-0.005797267,0.1659956,235.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.19202709,-0.017581522,0.16708517,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.19202709,-0.017581522,0.16708517,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.46490908,-0.19211298,0.07594013,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.46490908,-0.19211298,0.07594013,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.46490908,-0.19211298,0.07594013,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.46490908,-0.19211298,0.07594013,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.46490908,-0.19211298,0.07594013,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.36611795,-0.20676726,0.16018152,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.36611795,-0.20676726,0.16018152,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.36611795,-0.20676726,0.16018152,234.0,0.13968839,0.364488,0.2927474
0.0,0.0,0.0,0.0,18-45-06,0.17424679,-0.2792921,0.33602953,234.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.17424679,-0.2792921,0.33602953,234.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.17424679,-0.2792921,0.33602953,234.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.12904167,-0.29526663,0.37878466,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.12904167,-0.29526663,0.37878466,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.12904167,-0.29526663,0.37878466,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.12904167,-0.29526663,0.37878466,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.18137598,-0.03991443,-0.24321365,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10475874,-0.038214922,-0.17217493,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.0025334358,-0.04636419,-0.06864023,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.0025334358,-0.04636419,-0.06864023,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.0025334358,-0.04636419,-0.06864023,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.0025334358,-0.04636419,-0.06864023,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.07020235,-0.054819584,-0.0012216568,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.07020235,-0.054819584,-0.0012216568,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,-0.07020235,-0.054819584,-0.0012216568,233.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10615921,-0.007669091,-0.23233604,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10615921,-0.007669091,-0.23233604,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10615921,-0.007669091,-0.23233604,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10615921,-0.007669091,-0.23233604,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.10615921,-0.007669091,-0.23233604,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.09231329,-9.655952E-6,-0.21964741,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.09231329,-9.655952E-6,-0.21964741,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.09231329,-9.655952E-6,-0.21964741,232.0,0.24109203,-0.3025768,0.09543792
0.0,0.0,0.0,0.0,18-45-06,0.06534529,-0.010381699,-0.19121265,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.06534529,-0.010381699,-0.19121265,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.06534529,-0.010381699,-0.19121265,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.04442358,-0.027049482,-0.16774273,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.04442358,-0.027049482,-0.16774273,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.04442358,-0.027049482,-0.16774273,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.55304146,-0.0844422,-0.2204895,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.55304146,-0.0844422,-0.2204895,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.49242353,-0.10282153,-0.15523672,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.49242353,-0.10282153,-0.15523672,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.42322636,-0.104515254,-0.08225155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.42322636,-0.104515254,-0.08225155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.42322636,-0.104515254,-0.08225155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.3643875,-0.089211166,-0.021588326,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.3643875,-0.089211166,-0.021588326,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.3643875,-0.089211166,-0.021588326,232.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.56550455,-0.12153858,-0.63246155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.56550455,-0.12153858,-0.63246155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.56550455,-0.12153858,-0.63246155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.56550455,-0.12153858,-0.63246155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.56550455,-0.12153858,-0.63246155,231.0,0.15801434,-0.07044803,0.10399003
0.0,0.0,0.0,0.0,18-45-06,0.49797964,-0.095603645,-0.5610609,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.49797964,-0.095603645,-0.5610609,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.49797964,-0.095603645,-0.5610609,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.40789127,-0.015116036,-0.4697795,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.40789127,-0.015116036,-0.4697795,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.40789127,-0.015116036,-0.4697795,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.36722374,0.027272046,-0.42819595,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.36722374,0.027272046,-0.42819595,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.36722374,0.027272046,-0.42819595,231.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.19714212,-0.50781643,0.034354687,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.19714212,-0.50781643,0.034354687,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.17022467,-0.4725516,0.061901093,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16784763,-0.42784885,0.05945587,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16784763,-0.42784885,0.05945587,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16784763,-0.42784885,0.05945587,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16784763,-0.42784885,0.05945587,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16887379,-0.37614974,0.052527428,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16887379,-0.37614974,0.052527428,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,0.16887379,-0.37614974,0.052527428,232.0,-0.12909232,-0.50049716,0.1204834
0.0,0.0,0.0,0.0,18-45-06,-0.14837551,-0.55448914,-4.7683716E-4,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.14837551,-0.55448914,-4.7683716E-4,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.14837551,-0.55448914,-4.7683716E-4,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.14837551,-0.55448914,-4.7683716E-4,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.154284,-0.4987544,0.0017848015,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.154284,-0.4987544,0.0017848015,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.154284,-0.4987544,0.0017848015,233.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.14984655,-0.43027213,-0.008733749,234.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13577366,-0.34912762,-0.03067875,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13577366,-0.34912762,-0.03067875,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13577366,-0.34912762,-0.03067875,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13272047,-0.2677581,-0.038451195,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13272047,-0.2677581,-0.038451195,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,-0.13272047,-0.2677581,-0.038451195,235.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.35057497,-0.18419322,0.38548422,236.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.35057497,-0.18419322,0.38548422,236.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.36812258,-0.11800241,0.36302376,237.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37127638,-0.057500154,0.35826588,237.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37127638,-0.057500154,0.35826588,237.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37127638,-0.057500154,0.35826588,237.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37127638,-0.057500154,0.35826588,237.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37935257,-0.008000644,0.34837723,238.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37935257,-0.008000644,0.34837723,238.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-06,0.37935257,-0.008000644,0.34837723,238.0,-0.50538534,-0.072891496,-0.07560435
0.0,0.0,0.0,0.0,18-45-07,0.029791355,-0.09865152,0.43387985,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.029791355,-0.09865152,0.43387985,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.029791355,-0.09865152,0.43387985,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.029791355,-0.09865152,0.43387985,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.028841019,-0.05420491,0.43547297,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.028841019,-0.05420491,0.43547297,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.028841019,-0.05420491,0.43547297,239.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.023444176,-0.021878518,0.44233465,240.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.009821892,-0.0045068115,0.4587283,240.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.015051842,0.008676201,0.48848724,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.015051842,0.008676201,0.48848724,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.015051842,0.008676201,0.48848724,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.015051842,0.008676201,0.48848724,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.015051842,0.008676201,0.48848724,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.07328892,-0.108368486,0.3245721,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.07328892,-0.108368486,0.3245721,241.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.012885094,-0.09625733,0.3981161,242.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.012885094,-0.09625733,0.3981161,242.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.012885094,-0.09625733,0.3981161,242.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.012885094,-0.09625733,0.3981161,242.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,0.012885094,-0.09625733,0.3981161,242.0,-0.4968332,-0.072891496,-0.17028847
0.0,0.0,0.0,0.0,18-45-07,-0.006205559,-0.08346361,0.4219246,242.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.006205559,-0.08346361,0.4219246,242.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.006205559,-0.08346361,0.4219246,242.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.07435894,-0.18612142,0.3260498,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.07435894,-0.18612142,0.3260498,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.07435894,-0.18612142,0.3260498,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.119618416,-0.1855933,0.38305855,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.119618416,-0.1855933,0.38305855,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.119618416,-0.1855933,0.38305855,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.119618416,-0.1855933,0.41684866,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.1459527,-0.17887627,0.41684866,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.16488504,-0.17056145,0.441463,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.18784428,-0.17036155,0.4711671,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.18784428,-0.17036155,0.4711671,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.18784428,-0.17036155,0.4711671,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.18784428,-0.17036155,0.4711671,243.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.40860558,-0.5465739,0.5870962,244.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.40860558,-0.5465739,0.5870962,244.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.40860558,-0.5465739,0.5870962,244.0,-0.20300701,-0.08144361,-0.05972185
0.0,0.0,0.0,0.0,18-45-07,-0.4592209,-0.5334356,0.65505314,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.4592209,-0.5334356,0.65505314,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.4592209,-0.5334356,0.65505314,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.4592209,-0.5334356,0.65505314,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.47538042,-0.5161719,0.677567,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.47538042,-0.5161719,0.677567,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.47538042,-0.5161719,0.677567,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.47538042,-0.5161719,0.677567,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.26795292,-0.22218174,0.39734936,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.26795292,-0.22218174,0.39734936,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.26795292,-0.22218174,0.39734936,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.28595877,-0.20068666,0.42351007,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.28595877,-0.20068666,0.42351007,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.28933096,-0.18362886,0.42918396,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.28933096,-0.18362886,0.42918396,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.28933096,-0.18362886,0.42918396,244.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.29340124,-0.1679362,0.43581343,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.31186962,-0.15578383,0.46249628,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.31186962,-0.15578383,0.46249628,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.31186962,-0.15578383,0.46249628,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.31186962,-0.15578383,0.46249628,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.05547762,0.10618028,0.22177601,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.05547762,0.10618028,0.22177601,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.05547762,0.10618028,0.22177601,245.0,-0.105268575,-0.13519976,0.011749382
0.0,0.0,0.0,0.0,18-45-07,-0.06560516,0.10835484,0.23625278,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.06560516,0.10835484,0.23625278,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.06560516,0.10835484,0.23625278,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.06560516,0.10835484,0.23625278,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.081700325,0.097791076,0.25843143,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.081700325,0.097791076,0.25843143,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.081700325,0.097791076,0.25843143,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,-0.100907326,0.09091067,0.2854867,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.3390503,0.3936599,-0.19619465,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.3390503,0.3936599,-0.19619465,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.3390503,0.3936599,-0.19619465,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.32373333,0.38680708,-0.17455196,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.32373333,0.38680708,-0.17455196,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.32373333,0.38680708,-0.17455196,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.29081154,0.3657149,-0.12793636,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.29081154,0.3657149,-0.12793636,245.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.24667168,0.32566988,-0.06502724,246.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.24667168,0.32566988,-0.06502724,246.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.24667168,0.32566988,-0.06502724,246.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.24667168,0.32566988,-0.06502724,246.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.24667168,0.32566988,-0.06502724,246.0,-0.053955894,-0.0692263,-0.053002335
0.0,0.0,0.0,0.0,18-45-07,0.16587543,0.025428742,0.09688759,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.16587543,0.025428742,0.09688759,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.16587543,0.025428742,0.09688759,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14268589,-0.050153002,0.12837219,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14268589,-0.050153002,0.12837219,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14268589,-0.050153002,0.12837219,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14268589,-0.050153002,0.12837219,246.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14728832,-0.10921411,0.11968899,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14728832,-0.10921411,0.11968899,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.14728832,-0.10921411,0.11968899,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.15154266,-0.1766805,0.11205006,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,-0.006378174,-0.39975724,-0.08229399,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,-0.006378174,-0.39975724,-0.08229399,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.010908127,-0.52365965,-0.10600233,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.010908127,-0.52365965,-0.10600233,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.010908127,-0.52365965,-0.10600233,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.010908127,-0.52365965,-0.10600233,245.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.028656006,-0.66461444,-0.12657261,244.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.028656006,-0.66461444,-0.12657261,244.0,0.043782543,-0.09549351,-0.13730174
0.0,0.0,0.0,0.0,18-45-07,0.08590031,-0.91551065,-0.1911974,243.0,0.7383363,0.20627393,-0.3168961
0.0,0.0,0.0,0.0,18-45-07,0.08590031,-0.91551065,-0.1911974,243.0,0.7383363,0.20627393,-0.3168961
0.0,0.0,0.0,0.0,18-45-07,0.08590031,-0.91551065,-0.1911974,243.0,0.7383363,0.20627393,-0.3168961
0.0,0.0,0.0,0.0,18-45-07,0.08590031,-0.91551065,-0.1911974,243.0,0.7383363,0.20627393,-0.3168961
0.0,0.0,0.0,0.0,18-45-07,0.08590031,-0.91551065,-0.1911974,243.0,0.7383363,0.20627393,-0.3168961
0.0,0.0,0.0,0.0,18-45-07,-0.4337921,-0.8359607,-0.37000036,243.0,0.7383363,0.20627393,-0.3168961
